Province,Date,Cumulative confirmed cases,Confirmed cases per day,Cumulative death cases,Deaths per day,Cumulative hospitalizations cases,Hospitalizations per day,Mortality rate,Daily mortality rate,Cumulative Active Cases,Active Cases per day
Yukon,2021-08-30,744,3,8,0,0,0,1.075,0.0,736,3
British Columbia,2021-08-30,165896,593,1814,7,176,17,1.093,1.18,163906,569
Nova Scotia,2021-08-30,6006,31,94,0,0,0,1.565,0.0,5912,31
Newfoundland and Labrador,2021-08-30,1478,9,7,0,0,0,0.474,0.0,1471,9
Ontario,2021-08-30,566032,606,9334,5,343,5,1.649,0.825,556355,596
New Brunswick,2021-08-30,2760,39,46,0,3,0,1.667,0.0,2711,39
Nunavut,2021-08-30,657,0,4,0,0,0,0.609,0.0,653,0
Saskatchewan,2021-08-30,54076,201,601,3,111,3,1.111,1.493,53364,195
Northwest Territories,2021-08-30,400,0,1,0,9,9,0.25,0.0,390,-9
Alberta,2021-08-30,252879,915,2375,4,401,65,0.939,0.437,250103,846
Manitoba,2021-08-30,58676,29,1191,0,23,4,2.03,0.0,57462,25
Saskatchewan,2021-08-31,54367,291,603,2,130,19,1.109,0.687,53634,270
Nova Scotia,2021-08-31,6009,3,94,0,0,0,1.564,0.0,5915,3
Quebec,2021-08-31,383781,563,10581,2,131,6,2.757,0.355,373069,555
Alberta,2021-08-31,254220,1341,2383,8,431,30,0.937,0.597,251406,1303
British Columbia,2021-08-31,166681,785,1816,2,187,11,1.09,0.255,164678,772
Northwest Territories,2021-08-31,452,52,1,0,9,0,0.221,0.0,442,52
Yukon,2021-08-31,745,1,8,0,0,0,1.074,0.0,737,1
Nunavut,2021-08-31,657,0,4,0,0,0,0.609,0.0,653,0
Prince Edward Island,2021-08-31,233,3,0,0,0,0,0.0,0.0,233,3
Newfoundland and Labrador,2021-08-31,1478,0,7,0,0,0,0.474,0.0,1471,0
New Brunswick,2021-08-31,2763,3,46,0,3,0,1.665,0.0,2714,3
Nova Scotia,2021-09-01,6016,7,94,0,0,0,1.562,0.0,5922,7
Quebec,2021-09-01,384476,695,10584,3,138,7,2.753,0.432,373754,685
Saskatchewan,2021-09-01,54688,321,607,4,134,4,1.11,1.246,53947,313
British Columbia,2021-09-01,167503,822,1818,2,199,12,1.085,0.243,165486,808
New Brunswick,2021-09-01,2774,11,46,0,3,0,1.658,0.0,2725,11
Nunavut,2021-09-01,657,0,4,0,0,0,0.609,0.0,653,0
Newfoundland and Labrador,2021-09-01,1486,8,7,0,0,0,0.471,0.0,1479,8
Prince Edward Island,2021-09-01,233,0,0,0,0,0,0.0,0.0,233,0
Northwest Territories,2021-09-01,461,9,1,0,9,0,0.217,0.0,451,9
Ontario,2021-09-01,567635,809,9342,3,328,6,1.646,0.371,557965,800
Alberta,2021-09-01,255559,1339,2388,5,465,34,0.934,0.373,252706,1300
Manitoba,2021-09-01,58757,50,1193,1,22,3,2.03,2.0,57542,46
Yukon,2021-09-01,747,2,8,0,0,0,1.071,0.0,739,2
Nunavut,2021-09-02,657,0,4,0,0,0,0.609,0.0,653,0
Yukon,2021-09-02,750,3,8,0,0,0,1.067,0.0,742,3
Newfoundland and Labrador,2021-09-02,1486,0,7,0,0,0,0.471,0.0,1479,0
Saskatchewan,2021-09-02,54953,265,608,1,134,0,1.106,0.377,54211,264
Alberta,2021-09-02,256972,1413,2390,2,487,22,0.93,0.142,254095,1389
New Brunswick,2021-09-02,2784,10,46,0,3,0,1.652,0.0,2735,10
British Columbia,2021-09-02,168203,700,1824,6,199,0,1.084,0.857,166180,694
Manitoba,2021-09-02,58796,39,1193,0,27,5,2.029,0.0,57576,34
Northwest Territories,2021-09-02,475,14,1,0,9,0,0.211,0.0,465,14
Prince Edward Island,2021-09-02,233,0,0,0,0,0,0.0,0.0,233,0
Nova Scotia,2021-09-02,6021,5,94,0,0,0,1.561,0.0,5927,5
Quebec,2021-09-02,385183,707,10585,1,138,0,2.748,0.141,374460,706
Alberta,2021-09-03,258282,1310,2390,0,515,28,0.925,0.0,255377,1282
Ontario,2021-09-03,569371,865,9350,5,330,10,1.642,0.578,559691,850
Newfoundland and Labrador,2021-09-03,1491,5,7,0,0,0,0.469,0.0,1484,5
Northwest Territories,2021-09-03,486,11,1,0,9,0,0.206,0.0,476,11
Prince Edward Island,2021-09-03,233,0,0,0,0,0,0.0,0.0,233,0
Yukon,2021-09-03,752,2,8,0,0,0,1.064,0.0,744,2
Nunavut,2021-09-03,658,1,4,0,0,0,0.608,0.0,654,1
Nova Scotia,2021-09-03,6026,5,94,0,0,0,1.56,0.0,5932,5
Quebec,2021-09-03,385936,753,10585,0,147,9,2.743,0.0,375204,744
Saskatchewan,2021-09-03,55396,443,610,2,135,1,1.101,0.451,54651,440
British Columbia,2021-09-03,168893,690,1827,3,215,16,1.082,0.435,166851,671
New Brunswick,2021-09-03,2798,14,46,0,3,0,1.644,0.0,2749,14
Alberta,2021-09-04,259730,1448,2390,0,515,0,0.92,0.0,256825,1448
British Columbia,2021-09-04,169555,662,1827,0,215,0,1.078,0.0,167513,662
Saskatchewan,2021-09-04,55750,354,610,0,138,3,1.094,0.0,55002,351
Manitoba,2021-09-04,58887,41,1197,1,23,0,2.033,2.439,57667,40
Newfoundland and Labrador,2021-09-04,1491,0,7,0,0,0,0.469,0.0,1484,0
Ontario,2021-09-04,570021,650,9357,7,357,27,1.642,1.077,560307,616
Northwest Territories,2021-09-04,499,13,1,0,9,0,0.2,0.0,489,13
Nunavut,2021-09-04,658,0,4,0,0,0,0.608,0.0,654,0
Prince Edward Island,2021-09-04,233,0,0,0,0,0,0.0,0.0,233,0
Yukon,2021-09-04,754,2,8,0,0,0,1.061,0.0,746,2
Quebec,2021-09-04,386582,646,10589,4,147,0,2.739,0.619,375846,642
New Brunswick,2021-09-04,2798,0,46,0,3,0,1.644,0.0,2749,0
Alberta,2021-09-05,260541,811,2390,0,515,0,0.917,0.0,257636,811
Saskatchewan,2021-09-05,56139,389,611,1,138,0,1.088,0.257,55390,388
Manitoba,2021-09-05,58930,43,1198,1,23,0,2.033,2.326,57709,42
Quebec,2021-09-05,387205,623,10590,1,149,2,2.735,0.161,376466,620
Newfoundland and Labrador,2021-09-05,1491,0,7,0,0,0,0.469,0.0,1484,0
Ontario,2021-09-05,570636,615,9362,5,367,10,1.641,0.813,560907,600
Northwest Territories,2021-09-05,499,0,1,0,9,0,0.2,0.0,489,0
Nunavut,2021-09-05,658,0,4,0,0,0,0.608,0.0,654,0
British Columbia,2021-09-05,170133,578,1827,0,215,0,1.074,0.0,168091,578
New Brunswick,2021-09-05,2798,0,46,0,3,0,1.644,0.0,2749,0
Prince Edward Island,2021-09-05,233,0,0,0,0,0,0.0,0.0,233,0
Yukon,2021-09-05,755,1,8,0,0,0,1.06,0.0,747,1
Prince Edward Island,2021-09-06,233,0,0,0,0,0,0.0,0.0,233,0
Alberta,2021-09-06,261837,1296,2407,17,515,0,0.919,1.312,258915,1279
Saskatchewan,2021-09-06,56533,394,612,1,145,7,1.083,0.254,55776,386
Quebec,2021-09-06,387681,476,10590,0,160,11,2.732,0.0,376931,465
Manitoba,2021-09-06,58962,32,1199,1,23,0,2.034,3.125,57740,31
New Brunswick,2021-09-06,2798,0,46,0,3,0,1.644,0.0,2749,0
Newfoundland and Labrador,2021-09-06,1506,15,7,0,1,1,0.465,0.0,1498,14
Yukon,2021-09-06,755,0,8,0,0,0,1.06,0.0,747,0
Ontario,2021-09-06,571155,519,9368,6,376,9,1.64,1.156,561411,504
Nunavut,2021-09-06,658,0,4,0,0,0,0.608,0.0,654,0
British Columbia,2021-09-06,170678,545,1827,0,215,0,1.07,0.0,168636,545
Northwest Territories,2021-09-06,499,0,1,0,9,0,0.2,0.0,489,0
Prince Edward Island,2021-09-07,235,2,0,0,0,0,0.0,0.0,235,2
Nova Scotia,2021-09-07,6043,29,94,0,2,2,1.556,0.0,5947,27
Manitoba,2021-09-07,58995,33,1199,0,32,9,2.032,0.0,57764,24
Saskatchewan,2021-09-07,56838,305,613,1,154,9,1.079,0.328,56071,295
Yukon,2021-09-07,756,1,8,0,0,0,1.058,0.0,748,1
New Brunswick,2021-09-07,2852,54,47,1,4,1,1.648,1.852,2801,52
Northwest Territories,2021-09-07,499,0,1,0,9,0,0.2,0.0,489,0
Newfoundland and Labrador,2021-09-07,1511,5,7,0,1,0,0.463,0.0,1503,5
Alberta,2021-09-07,263056,1219,2425,18,602,87,0.922,1.477,260029,1114
Nunavut,2021-09-07,658,0,4,0,0,0,0.608,0.0,654,0
British Columbia,2021-09-07,171373,695,1842,15,255,40,1.075,2.158,169276,640
Quebec,2021-09-07,388277,596,10594,4,171,11,2.728,0.671,377512,581
Quebec,2021-09-08,388904,627,10596,2,178,7,2.725,0.319,378130,618
Saskatchewan,2021-09-08,57243,405,615,2,181,27,1.074,0.494,56447,376
Nunavut,2021-09-08,658,0,4,0,0,0,0.608,0.0,654,0
Alberta,2021-09-08,264553,1497,2434,9,647,45,0.92,0.601,261472,1443
New Brunswick,2021-09-08,2868,16,47,0,5,1,1.639,0.0,2816,15
British Columbia,2021-09-08,172188,815,1842,0,261,6,1.07,0.0,170085,809
Northwest Territories,2021-09-08,522,23,1,0,16,7,0.192,0.0,505,16
Yukon,2021-09-08,760,4,9,1,0,0,1.184,25.0,751,3
Ontario,2021-09-08,572681,854,9377,5,375,9,1.637,0.585,562929,840
Newfoundland and Labrador,2021-09-08,1520,9,7,0,1,0,0.461,0.0,1512,9
Prince Edward Island,2021-09-08,236,1,0,0,0,0,0.0,0.0,236,1
Alberta,2021-09-09,266027,1474,2444,10,679,32,0.919,0.678,262904,1432
Prince Edward Island,2021-09-09,236,0,0,0,0,0,0.0,0.0,236,0
Nova Scotia,2021-09-09,6074,17,94,0,1,0,1.548,0.0,5979,17
New Brunswick,2021-09-09,2885,17,47,0,6,1,1.629,0.0,2832,16
Northwest Territories,2021-09-09,540,18,1,0,16,0,0.185,0.0,523,18
Manitoba,2021-09-09,59104,55,1201,1,35,4,2.032,1.818,57868,50
Quebec,2021-09-09,389664,760,10598,2,198,20,2.72,0.263,378868,738
Nunavut,2021-09-09,658,0,4,0,0,0,0.608,0.0,654,0
British Columbia,2021-09-09,173028,840,1847,5,262,1,1.067,0.595,170919,834
Newfoundland and Labrador,2021-09-09,1520,0,7,0,1,0,0.461,0.0,1512,0
Yukon,2021-09-09,760,0,9,0,0,0,1.184,0.0,751,0
Saskatchewan,2021-09-09,57521,278,616,1,184,3,1.071,0.36,56721,274
New Brunswick,2021-09-10,2909,24,47,0,6,0,1.616,0.0,2856,24
Northwest Territories,2021-09-10,563,23,1,0,16,0,0.178,0.0,546,23
Nunavut,2021-09-10,658,0,4,0,0,0,0.608,0.0,654,0
Prince Edward Island,2021-09-10,240,4,0,0,0,0,0.0,0.0,240,4
Quebec,2021-09-10,390612,948,10600,2,207,9,2.714,0.211,379805,937
British Columbia,2021-09-10,173887,859,1856,9,281,19,1.067,1.048,171750,831
Newfoundland and Labrador,2021-09-10,1532,12,7,0,1,0,0.457,0.0,1524,12
Nova Scotia,2021-09-10,6085,11,94,0,1,0,1.545,0.0,5990,11
Manitoba,2021-09-10,59202,98,1202,1,36,1,2.03,1.02,57964,96
Yukon,2021-09-10,762,2,9,0,0,0,1.181,0.0,753,2
Alberta,2021-09-10,267676,1649,2444,0,686,7,0.913,0.0,264546,1642
Saskatchewan,2021-09-10,57952,431,617,1,190,6,1.065,0.232,57145,424
Yukon,2021-09-11,765,3,9,0,0,0,1.176,0.0,756,3
Northwest Territories,2021-09-11,591,28,1,0,16,0,0.169,0.0,574,28
Saskatchewan,2021-09-11,58293,341,618,1,198,8,1.06,0.293,57477,332
Nunavut,2021-09-11,658,0,4,0,0,0,0.608,0.0,654,0
Prince Edward Island,2021-09-11,241,1,0,0,0,0,0.0,0.0,241,1
British Columbia,2021-09-11,174550,663,1856,0,281,0,1.063,0.0,172413,663
New Brunswick,2021-09-11,2909,0,47,0,6,0,1.616,0.0,2856,0
Alberta,2021-09-11,269168,1492,2444,0,686,0,0.908,0.0,266038,1492
Ontario,2021-09-11,575077,712,9403,8,358,10,1.635,1.124,565316,694
Manitoba,2021-09-11,59272,70,1203,1,36,0,2.03,1.429,58033,69
Quebec,2021-09-11,391485,873,10601,1,218,11,2.708,0.115,380666,861
Newfoundland and Labrador,2021-09-11,1532,0,7,0,1,0,0.457,0.0,1524,0
Nunavut,2021-09-12,658,0,4,0,0,0,0.608,0.0,654,0
Yukon,2021-09-12,765,0,9,0,0,0,1.176,0.0,756,0
Northwest Territories,2021-09-12,591,0,1,0,16,0,0.169,0.0,574,0
Saskatchewan,2021-09-12,58715,422,621,3,198,0,1.058,0.711,57896,419
Prince Edward Island,2021-09-12,247,6,0,0,0,0,0.0,0.0,247,6
Newfoundland and Labrador,2021-09-12,1532,0,7,0,1,0,0.457,0.0,1524,0
Ontario,2021-09-12,575660,583,9406,3,363,5,1.634,0.515,565891,575
Manitoba,2021-09-12,59331,59,1203,0,36,0,2.028,0.0,58092,59
New Brunswick,2021-09-12,2909,0,47,0,6,0,1.616,0.0,2856,0
Alberta,2021-09-12,270760,1592,2462,18,686,0,0.909,1.131,267612,1574
British Columbia,2021-09-12,175084,534,1856,0,281,0,1.06,0.0,172947,534
Quebec,2021-09-13,392744,613,10607,3,227,14,2.701,0.489,381910,596
Nunavut,2021-09-13,659,1,4,0,0,0,0.607,0.0,655,1
New Brunswick,2021-09-13,3031,122,47,0,11,5,1.551,0.0,2973,117
Newfoundland and Labrador,2021-09-13,1541,9,7,0,1,0,0.454,0.0,1533,9
Northwest Territories,2021-09-13,591,0,1,0,16,0,0.169,0.0,574,0
Saskatchewan,2021-09-13,59165,450,625,4,209,11,1.056,0.889,58331,435
Yukon,2021-09-13,767,2,9,0,0,0,1.173,0.0,758,2
Alberta,2021-09-13,272173,1413,2471,9,803,117,0.908,0.637,268899,1287
Nova Scotia,2021-09-13,6150,73,94,0,4,3,1.528,0.0,6052,70
Prince Edward Island,2021-09-13,252,5,0,0,0,0,0.0,0.0,252,5
Yukon,2021-09-14,773,6,9,0,0,0,1.164,0.0,764,6
Nova Scotia,2021-09-14,6216,66,94,0,4,0,1.512,0.0,6118,66
Saskatchewan,2021-09-14,59673,508,627,2,225,16,1.051,0.394,58821,490
Nunavut,2021-09-14,659,0,4,0,0,0,0.607,0.0,655,0
British Columbia,2021-09-14,176323,672,1866,1,288,10,1.058,0.149,174169,661
Ontario,2021-09-14,576999,827,9416,6,348,4,1.632,0.726,567235,817
New Brunswick,2021-09-14,3066,35,47,0,11,0,1.533,0.0,3008,35
Newfoundland and Labrador,2021-09-14,1541,0,7,0,1,0,0.454,0.0,1533,0
Prince Edward Island,2021-09-14,255,3,0,0,0,0,0.0,0.0,255,3
Alberta,2021-09-14,273803,1630,2495,24,822,19,0.911,1.472,270486,1587
Quebec,2021-09-14,393419,675,10611,4,230,3,2.697,0.593,382578,668
Quebec,2021-09-15,394165,746,10613,2,250,20,2.693,0.268,383302,724
British Columbia,2021-09-15,177054,731,1873,7,288,0,1.058,0.958,174893,724
Yukon,2021-09-15,775,2,9,0,0,0,1.161,0.0,766,2
Newfoundland and Labrador,2021-09-15,1551,10,7,0,1,0,0.451,0.0,1543,10
Manitoba,2021-09-15,59466,47,1204,0,29,1,2.025,0.0,58233,46
Alberta,2021-09-15,275529,1726,2505,10,877,55,0.909,0.579,272147,1661
Prince Edward Island,2021-09-15,260,5,0,0,0,0,0.0,0.0,260,5
Northwest Territories,2021-09-15,679,32,1,0,0,0,0.147,0.0,678,32
Nova Scotia,2021-09-15,6222,6,94,0,4,0,1.511,0.0,6124,6
New Brunswick,2021-09-15,3129,63,48,1,12,1,1.534,1.587,3069,61
Nunavut,2021-09-15,659,0,4,0,0,0,0.607,0.0,655,0
Quebec,2021-09-16,394990,825,10617,4,256,6,2.688,0.485,384117,815
Alberta,2021-09-16,277532,2003,2523,18,896,19,0.909,0.899,274113,1966
Northwest Territories,2021-09-16,695,16,1,0,0,0,0.144,0.0,694,16
British Columbia,2021-09-16,177819,765,1877,4,291,3,1.056,0.523,175651,758
Yukon,2021-09-16,778,3,9,0,0,0,1.157,0.0,769,3
Nova Scotia,2021-09-16,6256,34,94,0,4,0,1.503,0.0,6158,34
Newfoundland and Labrador,2021-09-16,1551,0,7,0,1,0,0.451,0.0,1543,0
New Brunswick,2021-09-16,3180,51,48,0,15,3,1.509,0.0,3117,48
Prince Edward Island,2021-09-16,270,10,0,0,0,0,0.0,0.0,270,10
Nunavut,2021-09-16,659,0,4,0,0,0,0.607,0.0,655,0
Nunavut,2021-09-17,659,0,4,0,0,0,0.607,0.0,655,0
Manitoba,2021-09-17,59611,76,1205,1,37,11,2.021,1.316,58369,64
Quebec,2021-09-17,395806,816,10619,2,262,6,2.683,0.245,384925,808
Nova Scotia,2021-09-17,6274,18,94,0,6,2,1.498,0.0,6174,16
Yukon,2021-09-17,779,1,9,0,0,0,1.155,0.0,770,1
New Brunswick,2021-09-17,3237,57,48,0,17,2,1.483,0.0,3172,55
British Columbia,2021-09-17,178492,673,1888,11,298,7,1.058,1.634,176306,655
Northwest Territories,2021-09-17,720,25,1,0,0,0,0.139,0.0,719,25
Prince Edward Island,2021-09-17,278,8,0,0,0,0,0.0,0.0,278,8
Saskatchewan,2021-09-17,61065,476,637,7,223,5,1.043,1.471,60205,464
Alberta,2021-09-17,279127,1595,2523,0,911,15,0.904,0.0,275693,1580
Northwest Territories,2021-09-18,749,29,1,0,0,0,0.134,0.0,748,29
Newfoundland and Labrador,2021-09-18,1555,0,7,0,0,0,0.45,0.0,1548,0
Prince Edward Island,2021-09-18,281,3,0,0,0,0,0.0,0.0,281,3
Quebec,2021-09-18,396605,799,10625,6,264,2,2.679,0.751,385716,791
Saskatchewan,2021-09-18,61558,493,638,1,228,5,1.036,0.203,60692,487
British Columbia,2021-09-18,179110,618,1888,0,298,0,1.054,0.0,176924,618
Yukon,2021-09-18,785,6,9,0,0,0,1.146,0.0,776,6
Manitoba,2021-09-18,59657,46,1205,0,37,0,2.02,0.0,58415,46
Ontario,2021-09-18,579988,636,9440,5,298,3,1.628,0.786,570250,628
New Brunswick,2021-09-18,3237,0,48,0,17,0,1.483,0.0,3172,0
Nunavut,2021-09-18,659,0,4,0,0,0,0.607,0.0,655,0
Alberta,2021-09-18,280716,1589,2523,0,911,0,0.899,0.0,277282,1589
Saskatchewan,2021-09-19,62101,543,639,1,249,21,1.029,0.184,61213,521
Quebec,2021-09-19,397242,637,10627,2,277,13,2.675,0.314,386338,622
Newfoundland and Labrador,2021-09-19,1555,0,7,0,0,0,0.45,0.0,1548,0
Yukon,2021-09-19,789,4,9,0,0,0,1.141,0.0,780,4
Nunavut,2021-09-19,661,2,4,0,0,0,0.605,0.0,657,2
Ontario,2021-09-19,580528,540,9442,2,332,34,1.626,0.37,570754,504
New Brunswick,2021-09-19,3237,0,48,0,17,0,1.483,0.0,3172,0
Manitoba,2021-09-19,59718,61,1207,2,37,0,2.021,3.279,58474,59
British Columbia,2021-09-19,179554,444,1888,0,298,0,1.051,0.0,177368,444
Northwest Territories,2021-09-19,749,0,1,0,0,0,0.134,0.0,748,0
Alberta,2021-09-19,282150,1434,2545,22,911,0,0.902,1.534,278694,1412
Prince Edward Island,2021-09-19,284,3,0,0,0,0,0.0,0.0,284,3
Prince Edward Island,2021-09-20,284,0,0,0,0,0,0.0,0.0,284,0
Nunavut,2021-09-20,661,0,4,0,0,0,0.605,0.0,657,0
New Brunswick,2021-09-20,3436,199,48,0,23,6,1.397,0.0,3365,193
Yukon,2021-09-20,794,5,9,0,0,0,1.134,0.0,785,5
Newfoundland and Labrador,2021-09-20,1570,15,7,0,1,1,0.446,0.0,1562,14
Saskatchewan,2021-09-20,62620,519,641,2,253,4,1.024,0.385,61726,513
British Columbia,2021-09-20,180095,541,1899,11,307,9,1.054,2.033,177889,521
Alberta,2021-09-20,283669,1519,2574,29,954,43,0.907,1.909,280141,1447
Nova Scotia,2021-09-20,6321,55,94,0,8,2,1.487,0.0,6219,53
Quebec,2021-09-20,397861,619,10633,6,280,3,2.673,0.969,386948,610
Northwest Territories,2021-09-20,749,0,1,0,0,0,0.134,0.0,748,0
Manitoba,2021-09-21,59818,60,1208,0,35,3,2.019,0.0,58575,57
Nunavut,2021-09-21,663,2,4,0,0,0,0.603,0.0,659,2
Nova Scotia,2021-09-21,6346,25,94,0,9,1,1.481,0.0,6243,24
Ontario,2021-09-21,581735,610,9452,5,312,8,1.625,0.82,571971,597
Northwest Territories,2021-09-21,807,58,2,1,0,0,0.248,1.724,805,57
New Brunswick,2021-09-21,3501,65,48,0,24,1,1.371,0.0,3429,64
Prince Edward Island,2021-09-21,287,3,0,0,0,0,0.0,0.0,287,3
Yukon,2021-09-21,801,7,9,0,0,0,1.124,0.0,792,7
Alberta,2021-09-21,284981,1312,2594,20,996,42,0.91,1.524,281391,1250
British Columbia,2021-09-21,180782,687,1900,1,332,25,1.051,0.146,178550,661
Saskatchewan,2021-09-21,62989,369,646,5,262,9,1.026,1.355,62081,355
Manitoba,2021-09-22,59872,54,1208,0,37,2,2.018,0.0,58627,52
Saskatchewan,2021-09-22,63415,426,651,5,265,3,1.027,1.174,62499,418
Northwest Territories,2021-09-22,834,27,2,0,0,0,0.24,0.0,832,27
Newfoundland and Labrador,2021-09-22,1609,23,7,0,1,1,0.435,0.0,1601,22
Alberta,2021-09-22,286667,1686,2611,17,1040,44,0.911,1.008,283016,1625
Nova Scotia,2021-09-22,6365,19,94,0,10,1,1.477,0.0,6261,18
Quebec,2021-09-22,399107,607,10639,3,280,6,2.666,0.494,388188,598
New Brunswick,2021-09-22,3577,76,49,1,26,2,1.37,1.316,3502,73
Nunavut,2021-09-22,663,0,4,0,0,0,0.603,0.0,659,0
Prince Edward Island,2021-09-22,287,0,0,0,0,0,0.0,0.0,287,0
Yukon,2021-09-22,805,4,9,0,0,0,1.118,0.0,796,4
Alberta,2021-09-23,288337,1670,2622,11,1058,18,0.909,0.659,284657,1641
Saskatchewan,2021-09-23,63875,460,658,7,273,8,1.03,1.522,62944,445
Northwest Territories,2021-09-23,852,18,2,0,0,0,0.235,0.0,850,18
Quebec,2021-09-23,399884,777,10643,4,283,3,2.662,0.515,388958,770
New Brunswick,2021-09-23,3629,52,49,0,27,1,1.35,0.0,3553,51
Prince Edward Island,2021-09-23,287,0,0,0,0,0,0.0,0.0,287,0
Newfoundland and Labrador,2021-09-23,1609,0,7,0,1,0,0.435,0.0,1601,0
Yukon,2021-09-23,812,7,9,0,0,0,1.108,0.0,803,7
Ontario,2021-09-23,583120,658,9461,3,324,15,1.622,0.456,573335,640
Nunavut,2021-09-23,663,0,4,0,0,0,0.603,0.0,659,0
Nova Scotia,2021-09-23,6406,41,95,1,10,0,1.483,2.439,6301,40
British Columbia,2021-09-23,182381,755,1915,5,330,6,1.05,0.662,180136,744
Quebec,2021-09-24,400600,716,10645,2,298,15,2.657,0.279,389657,699
Saskatchewan,2021-09-24,64402,527,663,5,276,3,1.029,0.949,63463,519
Northwest Territories,2021-09-24,882,30,2,0,0,0,0.227,0.0,880,30
Prince Edward Island,2021-09-24,293,6,0,0,0,0,0.0,0.0,293,6
Nunavut,2021-09-24,663,0,4,0,0,0,0.603,0.0,659,0
Yukon,2021-09-24,819,7,9,0,0,0,1.099,0.0,810,7
New Brunswick,2021-09-24,3707,78,52,3,31,4,1.403,3.846,3624,71
Newfoundland and Labrador,2021-09-24,1654,45,7,0,2,1,0.423,0.0,1645,44
Nova Scotia,2021-09-24,6440,34,95,0,13,3,1.475,0.0,6332,31
Alberta,2021-09-24,290210,1873,2622,0,1061,3,0.903,0.0,286527,1870
British Columbia,2021-09-25,183927,692,1922,0,319,0,1.045,0.0,181686,692
Quebec,2021-09-25,401372,772,10650,5,301,3,2.653,0.648,390421,764
Manitoba,2021-09-25,60098,94,1209,0,34,0,2.012,0.0,58855,94
New Brunswick,2021-09-25,3768,61,53,1,32,1,1.407,1.639,3683,59
Prince Edward Island,2021-09-25,294,1,0,0,0,0,0.0,0.0,294,1
Alberta,2021-09-25,291735,1525,2622,0,1061,0,0.899,0.0,288052,1525
Nunavut,2021-09-25,663,0,4,0,0,0,0.603,0.0,659,0
Newfoundland and Labrador,2021-09-25,1668,14,7,0,2,0,0.42,0.0,1659,14
Northwest Territories,2021-09-25,918,36,2,0,0,0,0.218,0.0,916,36
Yukon,2021-09-25,823,4,9,0,0,0,1.094,0.0,814,4
Saskatchewan,2021-09-25,64949,547,667,4,282,6,1.027,0.731,64000,537
Northwest Territories,2021-09-26,918,0,2,0,0,0,0.218,0.0,916,0
Nunavut,2021-09-26,663,0,4,0,0,0,0.603,0.0,659,0
Newfoundland and Labrador,2021-09-26,1692,24,7,0,2,0,0.414,0.0,1683,24
New Brunswick,2021-09-26,3850,82,54,1,33,1,1.403,1.22,3763,80
Manitoba,2021-09-26,60224,126,1211,2,34,0,2.011,1.587,58979,124
Yukon,2021-09-26,825,2,9,0,0,0,1.091,0.0,816,2
Alberta,2021-09-26,293490,1755,2645,23,1061,0,0.901,1.311,289784,1732
Ontario,2021-09-26,584825,440,9478,3,318,34,1.621,0.682,575029,403
Prince Edward Island,2021-09-26,295,1,0,0,0,0,0.0,0.0,295,1
British Columbia,2021-09-26,184651,724,1922,0,319,0,1.041,0.0,182410,724
Nunavut,2021-09-27,663,0,4,0,0,0,0.603,0.0,659,0
Prince Edward Island,2021-09-27,295,0,0,0,0,0,0.0,0.0,295,0
Northwest Territories,2021-09-27,918,0,2,0,0,0,0.218,0.0,916,0
Newfoundland and Labrador,2021-09-27,1717,25,8,1,3,1,0.466,4.0,1706,23
Saskatchewan,2021-09-27,65897,396,672,2,289,8,1.02,0.505,64936,386
New Brunswick,2021-09-27,3936,86,54,0,41,8,1.372,0.0,3841,78
Alberta,2021-09-27,294760,1270,2663,18,1063,2,0.903,1.417,291034,1250
Quebec,2021-09-27,402442,491,10654,2,299,2,2.647,0.407,391489,487
Yukon,2021-09-27,829,4,9,0,0,0,1.086,0.0,820,4
Manitoba,2021-09-27,60295,71,1211,0,43,9,2.008,0.0,59041,62
Newfoundland and Labrador,2021-09-28,1731,14,8,0,4,1,0.462,0.0,1719,13
Alberta,2021-09-28,296464,1704,2697,34,1100,37,0.91,1.995,292667,1633
Saskatchewan,2021-09-28,66343,446,682,10,311,22,1.028,2.242,65350,414
Quebec,2021-09-28,402938,496,10662,8,321,22,2.646,1.613,391955,466
Ontario,2021-09-28,585900,591,9490,6,320,27,1.62,1.015,576090,558
Nunavut,2021-09-28,663,0,4,0,0,0,0.603,0.0,659,0
British Columbia,2021-09-28,186056,810,1942,2,316,13,1.044,0.247,183798,795
Yukon,2021-09-28,830,1,9,0,0,0,1.084,0.0,821,1
Manitoba,2021-09-28,60335,40,1211,0,45,2,2.007,0.0,59079,38
Nova Scotia,2021-09-28,6547,32,97,1,12,2,1.482,3.125,6438,29
Northwest Territories,2021-09-28,970,52,5,3,0,0,0.515,5.769,965,49
Prince Edward Island,2021-09-28,296,1,0,0,0,0,0.0,0.0,296,1
Nunavut,2021-09-29,664,1,4,0,0,0,0.602,0.0,660,1
Northwest Territories,2021-09-29,1019,49,6,1,0,0,0.589,2.041,1013,48
Manitoba,2021-09-29,60448,113,1211,0,48,3,2.003,0.0,59189,110
New Brunswick,2021-09-29,4088,84,57,1,40,0,1.394,1.19,3991,83
Prince Edward Island,2021-09-29,296,0,0,0,0,0,0.0,0.0,296,0
Newfoundland and Labrador,2021-09-29,1747,16,8,0,7,3,0.458,0.0,1732,13
British Columbia,2021-09-29,186843,787,1953,11,340,24,1.045,1.398,184550,752
Yukon,2021-09-29,830,0,9,0,0,0,1.084,0.0,821,0
